ProductID,Weight,FatContent,ProductVisibility,ProductType,Unit Price,Quantity,Total Sales,OutletID,Year,OutletSize,LocationType,OutletType
FDA45,21,Low Fat,0,Snack Foods,175,,1745370,OUT017,2007,,Tier 2,Supermarket Type1
FDU55,16,Low Fat,0,Fruits and Vegetables,259,,2588278,OUT017,2007,,Tier 2,Supermarket Type1
FDH40,12,Regular,0,Frozen Foods,83,,831276,OUT035,2004,Small,Tier 2,Supermarket Type1
FDG40,,Low Fat,0,Frozen Foods,33,,332558,OUT019,1985,Small,Tier 1,Grocery Store
FDT12,6,Regular,0,Baking Goods,224,,2239062,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRL59,17,Low Fat,0,Hard Drinks,53,,532298,OUT045,2002,,Tier 2,Supermarket Type1
FDT47,5,Regular,0,Breads,99,,988068,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDI60,7,Regular,0,Baking Goods,65,,649510,OUT017,2007,,Tier 2,Supermarket Type1
DRF51,,Low Fat,0,Dairy,38,,376506,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCK31,11,LF,0,Others,51,,506666,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDB08,6,Low Fat,0,Fruits and Vegetables,160,,1601578,OUT045,2002,,Tier 2,Supermarket Type1
FDM44,13,Low Fat,0,Fruits and Vegetables,102,,1017990,OUT035,2004,Small,Tier 2,Supermarket Type1
FDD46,6,Low Fat,0,Snack Foods,153,,1524998,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDR27,,Regular,0,Meat,130,,1304942,OUT019,1985,Small,Tier 1,Grocery Store
FDV56,16,Regular,0,Fruits and Vegetables,109,,1088596,OUT010,1998,,Tier 3,Grocery Store
FDM02,13,Regular,0,Canned,86,,863198,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDU45,16,Regular,0,Snack Foods,113,,1129518,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ10,18,Low Fat,0,Snack Foods,125,,1254020,OUT017,2007,,Tier 2,Supermarket Type1
NCK31,11,Low Fat,0,Others,50,,502666,OUT010,1998,,Tier 3,Grocery Store
FDR27,15,Regular,0,Meat,134,,1342942,OUT035,2004,Small,Tier 2,Supermarket Type1
FDF33,8,Low Fat,0,Seafood,108,,1082596,OUT013,1987,High,Tier 3,Supermarket Type1
FDJ36,15,Regular,0,Baking Goods,104,,1041332,OUT046,1997,Small,Tier 1,Supermarket Type1
FDP33,19,Low Fat,0,Snack Foods,255,,2548672,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDG17,7,Regular,0,Frozen Foods,245,,2450486,OUT046,1997,Small,Tier 1,Supermarket Type1
FDG47,,Low Fat,0,Starchy Foods,264,,2635252,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCW29,14,Low Fat,0,Health and Hygiene,128,,1284310,OUT046,1997,Small,Tier 1,Supermarket Type1
DRH59,11,Low Fat,0,Hard Drinks,72,,722380,OUT017,2007,,Tier 2,Supermarket Type1
FDR32,7,Regular,0,Fruits and Vegetables,229,,2293694,OUT017,2007,,Tier 2,Supermarket Type1
FDP48,8,Regular,0,Baking Goods,182,,1817950,OUT035,2004,Small,Tier 2,Supermarket Type1
FDG17,7,Regular,0,Frozen Foods,245,,2447486,OUT035,2004,Small,Tier 2,Supermarket Type1
DRJ59,12,Low Fat,0,Hard Drinks,40,,401164,OUT017,2007,,Tier 2,Supermarket Type1
FDY48,,Low Fat,0,Baking Goods,103,,1033332,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDB02,10,Regular,0,Canned,175,,1752370,OUT046,1997,Small,Tier 1,Supermarket Type1
FDN10,,Low Fat,0,Snack Foods,118,,1180124,OUT019,1985,Small,Tier 1,Grocery Store
NCD55,14,Low Fat,0,Household,42,,419454,OUT035,2004,Small,Tier 2,Supermarket Type1
FDX34,6,Low Fat,0,Snack Foods,122,,1219098,OUT013,1987,High,Tier 3,Supermarket Type1
FDZ38,18,Low Fat,0,Dairy,171,,1708422,OUT045,2002,,Tier 2,Supermarket Type1
DRF37,17,Low Fat,0,Soft Drinks,262,,2622910,OUT049,1999,Medium,Tier 1,Supermarket Type1
DRL47,,Low Fat,0,Hard Drinks,125,,1246362,OUT019,1985,Small,Tier 1,Grocery Store
FDL27,6,Low Fat,0,Meat,64,,640826,OUT035,2004,Small,Tier 2,Supermarket Type1
NCP53,15,Low Fat,0,Health and Hygiene,237,,2365906,OUT035,2004,Small,Tier 2,Supermarket Type1
FDT03,,Low Fat,0,Meat,184,,1840608,OUT019,1985,Small,Tier 1,Grocery Store
FDJ28,12,LF,0,Frozen Foods,192,,1918162,OUT035,2004,Small,Tier 2,Supermarket Type1
FDF40,20,Regular,0,Dairy,248,,2481092,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA32,14,Low Fat,0,Fruits and Vegetables,217,,2166192,OUT035,2004,Small,Tier 2,Supermarket Type1
NCP02,7,Low Fat,0,Household,58,,584562,OUT017,2007,,Tier 2,Supermarket Type1
FDZ31,15,Regular,0,Fruits and Vegetables,194,,1937504,OUT045,2002,,Tier 2,Supermarket Type1
NCQ29,12,Low Fat,0,Health and Hygiene,262,,2622278,OUT013,1987,High,Tier 3,Supermarket Type1
FDP57,18,Low Fat,0,Snack Foods,105,,1050990,OUT010,1998,,Tier 3,Grocery Store
FDL32,,Regular,0,Fruits and Vegetables,113,,1131544,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRB01,7,Low Fat,0,Soft Drinks,192,,1917530,OUT035,2004,Small,Tier 2,Supermarket Type1
FDJ40,14,Regular,0,Frozen Foods,110,,1097912,OUT046,1997,Small,Tier 1,Supermarket Type1
FDO24,11,Low Fat,0,Baking Goods,159,,1591604,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDO11,8,Regular,0,Breads,248,,2478092,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA56,9,Low Fat,0,Fruits and Vegetables,120,,1202414,OUT035,2004,Small,Tier 2,Supermarket Type1
FDF02,16,Low Fat,0,Canned,105,,1050990,OUT045,2002,,Tier 2,Supermarket Type1
FDA10,20,Low Fat,0,Snack Foods,123,,1225072,OUT013,1987,High,Tier 3,Supermarket Type1
NCI55,19,Low Fat,0,Household,122,,1218414,OUT017,2007,,Tier 2,Supermarket Type1
FDZ40,9,Low Fat,0,Frozen Foods,53,,533298,OUT010,1998,,Tier 3,Grocery Store
FDV08,7,Low Fat,0,Fruits and Vegetables,42,,417454,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN48,13,Low Fat,0,Baking Goods,90,,900804,OUT013,1987,High,Tier 3,Supermarket Type1
FDU57,8,Regular,0,Snack Foods,150,,1503708,OUT017,2007,,Tier 2,Supermarket Type1
DRF49,7,Low Fat,0,Soft Drinks,114,,1144518,OUT013,1987,High,Tier 3,Supermarket Type1
FDS02,10,Regular,0,Dairy,195,,1949794,OUT035,2004,Small,Tier 2,Supermarket Type1
FDS43,12,Low Fat,0,Fruits and Vegetables,187,,1865240,OUT046,1997,Small,Tier 1,Supermarket Type1
FDT16,10,Regular,0,Frozen Foods,259,,2591278,OUT013,1987,High,Tier 3,Supermarket Type1
FDX19,,Low Fat,0,Fruits and Vegetables,234,,2337958,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDK15,11,Low Fat,0,Meat,99,,988042,OUT046,1997,Small,Tier 1,Supermarket Type1
DRA12,12,LF,0,Soft Drinks,141,,1410154,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDY35,18,Regular,0,Breads,45,,452402,OUT017,2007,,Tier 2,Supermarket Type1
NCU42,9,Low Fat,0,Household,169,,1693474,OUT013,1987,High,Tier 3,Supermarket Type1
FDD26,9,Regular,0,Canned,185,,1847924,OUT013,1987,High,Tier 3,Supermarket Type1
FDR11,11,Regular,0,Breads,161,,1608578,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCP53,15,Low Fat,0,Health and Hygiene,239,,2391906,OUT045,2002,,Tier 2,Supermarket Type1
FDP34,13,Low Fat,0,Snack Foods,157,,1568630,OUT045,2002,,Tier 2,Supermarket Type1
NCV41,,Low Fat,0,Health and Hygiene,110,,1097228,OUT019,1985,Small,Tier 1,Grocery Store
FDN20,19,Low Fat,0,Fruits and Vegetables,167,,1670474,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ16,17,Regular,0,Frozen Foods,193,,1932478,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ28,20,Regular,0,Frozen Foods,127,,1269678,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCL55,12,LF,0,Others,254,,2536040,OUT013,1987,High,Tier 3,Supermarket Type1
NCJ17,8,LF,0,Health and Hygiene,85,,851224,OUT046,1997,Small,Tier 1,Supermarket Type1
FDT37,14,Low Fat,0,Canned,256,,2558014,OUT046,1997,Small,Tier 1,Supermarket Type1
FDV51,16,Low Fat,0,Meat,168,,1677842,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDZ28,20,Regular,0,Frozen Foods,129,,1288678,OUT035,2004,Small,Tier 2,Supermarket Type1
FDN27,21,Low Fat,0,Meat,118,,1177808,OUT013,1987,High,Tier 3,Supermarket Type1
FDS14,,LF,0,Dairy,158,,1583288,OUT019,1985,Small,Tier 1,Grocery Store
FDZ58,18,Low Fat,0,Snack Foods,123,,1225072,OUT045,2002,,Tier 2,Supermarket Type1
FDD46,6,Low Fat,0,Snack Foods,155,,1553998,OUT046,1997,Small,Tier 1,Supermarket Type1
FDJ03,12,Regular,0,Dairy,48,,484692,OUT035,2004,Small,Tier 2,Supermarket Type1
FDU03,19,Regular,0,Meat,180,,1804292,OUT010,1998,,Tier 3,Grocery Store
FDA33,,Low Fat,0,Snack Foods,149,,1485076,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCW53,18,Low Fat,0,Health and Hygiene,191,,1911162,OUT035,2004,Small,Tier 2,Supermarket Type1
NCC55,11,Low Fat,0,Household,37,,369848,OUT017,2007,,Tier 2,Supermarket Type1
FDP52,,Regular,0,Frozen Foods,230,,2298010,OUT019,1985,Small,Tier 1,Grocery Store
FDE39,8,Low Fat,0,Dairy,120,,1204782,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDB44,7,Low Fat,0,Fruits and Vegetables,210,,2104586,OUT035,2004,Small,Tier 2,Supermarket Type1
FDG59,16,Low Fat,0,Starchy Foods,38,,375164,OUT013,1987,High,Tier 3,Supermarket Type1
FDI05,8,Regular,0,Frozen Foods,74,,742354,OUT013,1987,High,Tier 3,Supermarket Type1
FDF59,13,Low Fat,0,Starchy Foods,128,,1283020,OUT045,2002,,Tier 2,Supermarket Type1
FDM39,,Low Fat,0,Dairy,180,,1803002,OUT019,1985,Small,Tier 1,Grocery Store
FDB14,20,Regular,0,Canned,91,,912120,OUT013,1987,High,Tier 3,Supermarket Type1
NCS05,,Low Fat,0,Health and Hygiene,134,,1343942,OUT019,1985,Small,Tier 1,Grocery Store
DRJ35,10,Low Fat,0,Hard Drinks,62,,619878,OUT045,2002,,Tier 2,Supermarket Type1
FDO31,,Regular,0,Fruits and Vegetables,80,,794960,OUT019,1985,Small,Tier 1,Grocery Store
FDA31,7,Low Fat,0,Fruits and Vegetables,174,,1736080,OUT046,1997,Small,Tier 1,Supermarket Type1
FDX40,13,Low Fat,0,Frozen Foods,38,,384164,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDW56,8,Low Fat,0,Fruits and Vegetables,192,,1919162,OUT045,2002,,Tier 2,Supermarket Type1
FDH09,13,Low Fat,0,Seafood,51,,513982,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDA52,,Regular,0,Frozen Foods,176,,1764370,OUT019,1985,Small,Tier 1,Grocery Store
FDF20,,Low Fat,0,Fruits and Vegetables,198,,1978768,OUT019,1985,Small,Tier 1,Grocery Store
FDE40,16,Regular,0,Dairy,61,,613194,OUT046,1997,Small,Tier 1,Supermarket Type1
NCU17,5,LF,0,Health and Hygiene,100,,1001674,OUT046,1997,Small,Tier 1,Supermarket Type1
NCP14,8,LF,0,Household,106,,1063306,OUT035,2004,Small,Tier 2,Supermarket Type1
FDN25,,Regular,0,Breakfast,56,,561588,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDU39,19,Low Fat,0,Meat,59,,592562,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCM05,7,Low Fat,0,Health and Hygiene,265,,2649226,OUT017,2007,,Tier 2,Supermarket Type1
FDU07,11,Low Fat,0,Fruits and Vegetables,150,,1496366,OUT017,2007,,Tier 2,Supermarket Type1
FDF28,16,Regular,0,Frozen Foods,126,,1262046,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDR57,6,Regular,0,Snack Foods,159,,1587288,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ33,9,reg,0,Snack Foods,123,,1232730,OUT013,1987,High,Tier 3,Supermarket Type1
DRH23,15,Low Fat,0,Hard Drinks,56,,556614,OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ52,17,Low Fat,0,Frozen Foods,249,,2491434,OUT046,1997,Small,Tier 1,Supermarket Type1
DRK13,12,LF,0,Soft Drinks,197,,1974084,OUT035,2004,Small,Tier 2,Supermarket Type1
FDP09,20,Low Fat,0,Snack Foods,212,,2118902,OUT046,1997,Small,Tier 1,Supermarket Type1
FDR08,,Low Fat,0,Fruits and Vegetables,109,,1094886,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDV50,14,Low Fat,0,Dairy,122,,1224730,OUT045,2002,,Tier 2,Supermarket Type1
FDT13,15,Low Fat,0,Canned,190,,1898214,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDJ27,,Regular,0,Meat,101,,1008674,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDH21,10,Low Fat,0,Seafood,157,,1569604,OUT046,1997,Small,Tier 1,Supermarket Type1
FDW14,,Regular,0,Dairy,88,,878198,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDL52,7,Regular,0,Frozen Foods,39,,394506,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDW28,18,Low Fat,0,Frozen Foods,197,,1967452,OUT017,2007,,Tier 2,Supermarket Type1
FDL40,18,Low Fat,0,Frozen Foods,97,,972410,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDE24,15,Low Fat,0,Baking Goods,142,,1419812,OUT046,1997,Small,Tier 1,Supermarket Type1
FDX35,5,Regular,0,Breads,228,,2279036,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP46,15,LF,0,Snack Foods,88,,883830,OUT017,2007,,Tier 2,Supermarket Type1
FDX56,17,Regular,0,Fruits and Vegetables,206,,2063638,OUT045,2002,,Tier 2,Supermarket Type1
FDQ45,10,Regular,0,Snack Foods,185,,1853608,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDK50,,Low Fat,0,Canned,161,,1610894,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDY26,21,Regular,0,Dairy,211,,2112244,OUT045,2002,,Tier 2,Supermarket Type1
FDQ09,7,Low Fat,0,Snack Foods,114,,1142834,OUT017,2007,,Tier 2,Supermarket Type1
FDN39,19,reg,0,Meat,169,,1688816,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDP13,8,Regular,0,Canned,41,,408480,OUT017,2007,,Tier 2,Supermarket Type1
FDR51,9,Regular,0,Meat,150,,1499708,OUT013,1987,High,Tier 3,Supermarket Type1
FDZ49,11,Regular,0,Canned,219,,2189798,OUT010,1998,,Tier 3,Grocery Store
FDL28,10,Regular,0,Frozen Foods,230,,2301668,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ10,18,Low Fat,0,Snack Foods,126,,1256020,OUT035,2004,Small,Tier 2,Supermarket Type1
FDK38,7,Low Fat,0,Canned,148,,1480734,OUT013,1987,High,Tier 3,Supermarket Type1
DRL49,,Low Fat,0,Soft Drinks,143,,1430812,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDR15,9,Regular,0,Meat,153,,1533314,OUT013,1987,High,Tier 3,Supermarket Type1
FDQ24,16,Low Fat,0,Baking Goods,252,,2517724,OUT035,2004,Small,Tier 2,Supermarket Type1
FDD56,15,Regular,0,Fruits and Vegetables,177,,1767054,OUT013,1987,High,Tier 3,Supermarket Type1
NCR42,9,Low Fat,0,Household,33,,325900,OUT046,1997,Small,Tier 1,Supermarket Type1
FDH52,9,Regular,0,Frozen Foods,63,,633194,OUT045,2002,,Tier 2,Supermarket Type1
FDH57,,Low Fat,0,Fruits and Vegetables,131,,1305284,OUT019,1985,Small,Tier 1,Grocery Store
FDR15,9,reg,0,Meat,157,,1567314,OUT010,1998,,Tier 3,Grocery Store
FDJ34,12,Regular,0,Snack Foods,125,,1252704,OUT035,2004,Small,Tier 2,Supermarket Type1
FDW37,19,Low Fat,0,Canned,92,,924488,OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ23,7,Low Fat,0,Breads,101,,1013332,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDP34,13,Low Fat,0,Snack Foods,158,,1582630,OUT013,1987,High,Tier 3,Supermarket Type1
FDE04,,Regular,0,Frozen Foods,181,,1809660,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDC48,9,Low Fat,0,Baking Goods,81,,807592,OUT045,2002,,Tier 2,Supermarket Type1
FDA47,,Regular,0,Baking Goods,162,,1622210,OUT019,1985,Small,Tier 1,Grocery Store
FDI35,14,Low Fat,0,Starchy Foods,180,,1799634,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCV05,10,Low Fat,0,Health and Hygiene,156,,1561656,OUT013,1987,High,Tier 3,Supermarket Type1
FDR28,14,Regular,0,Frozen Foods,162,,1619210,OUT045,2002,,Tier 2,Supermarket Type1
FDH31,12,Regular,0,Meat,98,,984042,OUT017,2007,,Tier 2,Supermarket Type1
FDP59,,Regular,0,Breads,104,,1040648,OUT019,1985,Small,Tier 1,Grocery Store
FDS19,14,Regular,0,Fruits and Vegetables,77,,765012,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDM60,11,Regular,0,Baking Goods,41,,410138,OUT045,2002,,Tier 2,Supermarket Type1
FDJ44,12,Regular,0,Fruits and Vegetables,173,,1732396,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRH51,18,Low Fat,0,Dairy,87,,866856,OUT017,2007,,Tier 2,Supermarket Type1
DRC25,6,Low Fat,0,Soft Drinks,85,,851882,OUT017,2007,,Tier 2,Supermarket Type1
DRE25,15,Low Fat,0,Soft Drinks,93,,933120,OUT013,1987,High,Tier 3,Supermarket Type1
NCX05,15,Low Fat,0,Health and Hygiene,115,,1149492,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDR11,11,Regular,0,Breads,158,,1584578,OUT017,2007,,Tier 2,Supermarket Type1
DRP47,16,Low Fat,0,Hard Drinks,251,,2507382,OUT045,2002,,Tier 2,Supermarket Type1
DRC49,,Low Fat,0,Soft Drinks,144,,1436128,OUT019,1985,Small,Tier 1,Grocery Store
FDQ47,,Regular,0,Breads,36,,364874,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDL20,17,Low Fat,0,Fruits and Vegetables,111,,1113886,OUT013,1987,High,Tier 3,Supermarket Type1
FDM34,19,Low Fat,0,Snack Foods,131,,1309626,OUT035,2004,Small,Tier 2,Supermarket Type1
NCN55,15,Low Fat,0,Others,239,,2394538,OUT013,1987,High,Tier 3,Supermarket Type1
FDD41,7,Regular,0,Frozen Foods,104,,1044306,OUT035,2004,Small,Tier 2,Supermarket Type1
FDE52,10,Regular,0,Dairy,90,,901514,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCT18,,Low Fat,0,Household,179,,1791976,OUT019,1985,Small,Tier 1,Grocery Store
FDJ32,11,Low Fat,0,Fruits and Vegetables,60,,596536,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDE16,9,Low Fat,0,Frozen Foods,210,,2101954,OUT046,1997,Small,Tier 1,Supermarket Type1
FDZ09,18,Low Fat,0,Snack Foods,163,,1630868,OUT045,2002,,Tier 2,Supermarket Type1
DRZ11,9,Regular,0,Soft Drinks,124,,1235388,OUT046,1997,Small,Tier 1,Supermarket Type1
FDK41,14,Low Fat,0,Frozen Foods,87,,865224,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDE56,17,Regular,0,Fruits and Vegetables,61,,613194,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDH34,9,Low Fat,0,Snack Foods,186,,1860582,OUT013,1987,High,Tier 3,Supermarket Type1
DRI49,14,Low Fat,0,Soft Drinks,81,,809276,OUT013,1987,High,Tier 3,Supermarket Type1
DRI59,10,Low Fat,0,Hard Drinks,225,,2247088,OUT046,1997,Small,Tier 1,Supermarket Type1
DRC36,13,Regular,0,Soft Drinks,174,,1738054,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDS15,,Regular,0,Meat,106,,1058596,OUT019,1985,Small,Tier 1,Grocery Store
FDI07,12,Regular,0,Meat,196,,1960426,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDZ15,13,Low Fat,0,Dairy,119,,1186782,OUT018,2009,Medium,Tier 3,Supermarket Type2
NCX41,,Low Fat,0,Health and Hygiene,211,,2113244,OUT027,1985,Medium,Tier 3,Supermarket Type3
NCO29,,Low Fat,0,Health and Hygiene,166,,1662526,OUT019,1985,Small,Tier 1,Grocery Store
FDF57,15,Regular,0,Fruits and Vegetables,168,,1684448,OUT013,1987,High,Tier 3,Supermarket Type1
FDI33,17,Low Fat,0,Snack Foods,91,,909146,OUT035,2004,Small,Tier 2,Supermarket Type1
DRJ47,18,Low Fat,0,Hard Drinks,172,,1720080,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDB34,15,LF,0,Snack Foods,86,,863198,OUT046,1997,Small,Tier 1,Supermarket Type1
FDY22,,Regular,0,Snack Foods,143,,1433128,OUT027,1985,Medium,Tier 3,Supermarket Type3
DRL11,11,Low Fat,0,Hard Drinks,158,,1583946,OUT017,2007,,Tier 2,Supermarket Type1
FDY46,19,Low Fat,0,Snack Foods,189,,1887898,OUT035,2004,Small,Tier 2,Supermarket Type1
FDG17,7,Regular,0,Frozen Foods,243,,2431486,OUT013,1987,High,Tier 3,Supermarket Type1
FDE52,10,Regular,0,Dairy,89,,885514,OUT018,2009,Medium,Tier 3,Supermarket Type2
DRP47,,Low Fat,0,Hard Drinks,252,,2515382,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDO01,21,Regular,0,Breakfast,128,,1277994,OUT010,1998,,Tier 3,Grocery Store
FDL09,20,Regular,0,Snack Foods,170,,1696816,OUT046,1997,Small,Tier 1,Supermarket Type1
FDR57,6,Regular,0,Snack Foods,158,,1577288,OUT013,1987,High,Tier 3,Supermarket Type1
DRD37,10,Low Fat,0,Soft Drinks,48,,480060,OUT035,2004,Small,Tier 2,Supermarket Type1
FDQ36,,Regular,0,Baking Goods,39,,390848,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDL33,7,Low Fat,0,Snack Foods,197,,1967452,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDL48,19,Regular,0,Baking Goods,50,,497034,OUT045,2002,,Tier 2,Supermarket Type1
FDL28,10,Regular,0,Frozen Foods,231,,2309668,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCN29,15,Low Fat,0,Health and Hygiene,48,,475034,OUT046,1997,Small,Tier 1,Supermarket Type1
FDO13,8,Low Fat,0,Breakfast,166,,1659526,OUT035,2004,Small,Tier 2,Supermarket Type1
FDB38,20,Regular,0,Canned,162,,1617920,OUT045,2002,,Tier 2,Supermarket Type1
FDI36,13,Regular,0,Baking Goods,196,,1963426,OUT035,2004,Small,Tier 2,Supermarket Type1
FDI58,8,Regular,0,Snack Foods,91,,914120,OUT035,2004,Small,Tier 2,Supermarket Type1
FDH22,6,Low Fat,0,Snack Foods,129,,1289678,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDQ27,5,Regular,0,Meat,105,,1049990,OUT013,1987,High,Tier 3,Supermarket Type1
FDT33,8,Regular,0,Snack Foods,166,,1661158,OUT046,1997,Small,Tier 1,Supermarket Type1
FDC56,8,Low Fat,0,Fruits and Vegetables,119,,1191440,OUT045,2002,,Tier 2,Supermarket Type1
FDF14,8,low fat,0,Canned,155,,1548340,OUT046,1997,Small,Tier 1,Supermarket Type1
FDQ39,15,Low Fat,0,Meat,192,,1922846,OUT017,2007,,Tier 2,Supermarket Type1
NCM43,15,Low Fat,0,Others,165,,1646210,OUT017,2007,,Tier 2,Supermarket Type1
FDS46,18,Regular,0,Snack Foods,120,,1200782,OUT035,2004,Small,Tier 2,Supermarket Type1
FDI22,13,Low Fat,0,Snack Foods,207,,2074612,OUT049,1999,Medium,Tier 1,Supermarket Type1
NCE43,13,Low Fat,0,Household,170,,1704448,OUT045,2002,,Tier 2,Supermarket Type1
FDZ36,6,Regular,0,Baking Goods,186,,1861240,OUT010,1998,,Tier 3,Grocery Store
FDR13,,Regular,0,Canned,116,,1158492,OUT019,1985,Small,Tier 1,Grocery Store
FDP46,15,Low Fat,0,Snack Foods,89,,893830,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDW56,,Low Fat,0,Fruits and Vegetables,192,,1918162,OUT019,1985,Small,Tier 1,Grocery Store
FDB40,18,Regular,0,Dairy,146,,1455102,OUT017,2007,,Tier 2,Supermarket Type1
FDM28,16,Low Fat,0,Frozen Foods,179,,1788660,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDV49,10,Low Fat,0,Canned,265,,2646226,OUT013,1987,High,Tier 3,Supermarket Type1
NCS53,15,Low Fat,0,Health and Hygiene,157,,1568604,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDO03,10,Regular,0,Meat,229,,2288352,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDT15,12,Regular,0,Meat,184,,1835950,OUT035,2004,Small,Tier 2,Supermarket Type1
FDD33,13,Low Fat,0,Fruits and Vegetables,231,,2306642,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDX13,8,Low Fat,0,Canned,251,,2509092,OUT017,2007,,Tier 2,Supermarket Type1
FDH60,20,Regular,0,Baking Goods,197,,1973110,OUT013,1987,High,Tier 3,Supermarket Type1
DRH51,18,Low Fat,0,Dairy,86,,861856,OUT046,1997,Small,Tier 1,Supermarket Type1
NCL07,14,Low Fat,0,Others,42,,419480,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDW51,6,Regular,0,Meat,214,,2138560,OUT045,2002,,Tier 2,Supermarket Type1
FDF21,,Regular,0,Fruits and Vegetables,188,,1879530,OUT019,1985,Small,Tier 1,Grocery Store
FDH26,,Regular,0,Canned,140,,1401496,OUT019,1985,Small,Tier 1,Grocery Store
FDJ03,12,Regular,0,Dairy,50,,502692,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDU35,6,Low Fat,0,Breads,98,,979700,OUT017,2007,,Tier 2,Supermarket Type1
DRL01,20,Regular,0,Soft Drinks,232,,2318958,OUT018,2009,Medium,Tier 3,Supermarket Type2
FDE59,12,Low Fat,0,Starchy Foods,37,,367532,OUT045,2002,,Tier 2,Supermarket Type1
FDI60,7,Regular,0,Baking Goods,64,,639510,OUT035,2004,Small,Tier 2,Supermarket Type1
DRH39,21,LF,0,Dairy,77,,772670,OUT035,2004,Small,Tier 2,Supermarket Type1
FDK36,7,Low Fat,0,Baking Goods,49,,493034,OUT049,1999,Medium,Tier 1,Supermarket Type1
FDN52,9,Regular,0,Frozen Foods,85,,852198,OUT045,2002,,Tier 2,Supermarket Type1
FDU12,16,Regular,0,Baking Goods,263,,2631568,OUT017,2007,,Tier 2,Supermarket Type1
NCT05,,Low Fat,0,Health and Hygiene,256,,2558672,OUT027,1985,Medium,Tier 3,Supermarket Type3
FDS37,,Low Fat,0,Canned,117,,1172492,OUT027,1985,Medium,Tier 3,Supermarket Type3
