ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,Quantity,  Sales  ,OutletID,Date,OutletSize,LocationType,OutletType
NCH30,,Low Fat,0,Household,114,," 1,138,860.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDC04,16,Low Fat,0,Dairy,242,," 2,417,854.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDO38,17,low fat,0,Canned,80,," 797,986.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDV52,,Regular,0,Frozen Foods,117,," 1,170,466.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDB32,21,Low Fat,0,Fruits and Vegetables,95,," 945,778.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDV43,16,Low Fat,0,Fruits and Vegetables,47,," 465,086.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDI24,10,Low Fat,0,Baking Goods,178,," 1,782,370.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDR40,9,Regular,0,Frozen Foods,82,," 817,618.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDW02,5,Regular,0,Dairy,125,," 1,245,704.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDE44,15,LF,0,Fruits and Vegetables,48,," 484,692.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDL38,14,Regular,0,Canned,89,," 894,172.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCT54,9,Low Fat,0,Household,96,," 960,094.00 ",OUT010,1998.00,,Tier 3,Grocery Store
DRJ39,20,Low Fat,0,Dairy,220,," 2,197,482.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDW55,13,Regular,0,Fruits and Vegetables,249,," 2,486,092.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
DRF13,,Low Fat,0,Soft Drinks,145,," 1,445,444.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCW17,18,Low Fat,0,Health and Hygiene,130,," 1,295,994.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDP13,8,Regular,0,Canned,40,," 404,480.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDS08,6,Low Fat,0,Fruits and Vegetables,174,," 1,744,370.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCP17,19,Low Fat,0,Health and Hygiene,63,," 626,168.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCO53,16,low fat,0,Health and Hygiene,182,," 1,821,608.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDH19,19,low fat,0,Meat,174,," 1,739,738.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDJ04,18,Low Fat,0,Frozen Foods,120,," 1,198,124.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDG10,7,Regular,0,Snack Foods,57,," 569,588.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDA40,16,Regular,0,Frozen Foods,88,," 875,856.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDI53,9,Regular,0,Frozen Foods,162,," 1,619,236.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDU09,8,Regular,0,Snack Foods,56,," 560,956.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDK60,17,Regular,0,Baking Goods,98,," 983,068.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDR43,18,Low Fat,0,Fruits and Vegetables,35,," 348,190.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDW22,10,Regular,0,Snack Foods,220,," 2,200,114.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
DRP47,16,Low Fat,0,Hard Drinks,252,," 2,521,382.00 ",OUT010,1998.00,,Tier 3,Grocery Store
DRG48,6,Low Fat,0,Soft Drinks,146,," 1,458,102.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDA14,16,Low Fat,0,Dairy,146,," 1,461,760.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDU49,20,reg,0,Canned,88,," 879,540.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDK28,6,Low Fat,0,Frozen Foods,257,," 2,569,646.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDT19,8,Regular,0,Fruits and Vegetables,174,," 1,736,080.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCQ42,20,Low Fat,0,Household,125,," 1,252,678.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDD03,13,Low Fat,0,Dairy,234,," 2,344,300.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCM53,19,Low Fat,0,Health and Hygiene,108,," 1,083,280.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCX53,20,Low Fat,0,Health and Hygiene,141,," 1,408,154.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDV14,,Low Fat,0,Dairy,86,," 858,856.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCZ54,15,Low Fat,0,Household,161,," 1,614,552.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDB39,12,Low Fat,0,Dairy,55,," 554,272.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRC24,18,Low Fat,0,Soft Drinks,154,," 1,534,998.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDY36,12,Low Fat,0,Baking Goods,74,," 741,380.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDN01,9,Low Fat,0,Breakfast,177,," 1,766,370.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRH25,19,Low Fat,0,Soft Drinks,53,," 527,324.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDV08,7,Low Fat,0,Fruits and Vegetables,44,," 438,454.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCP53,15,Low Fat,0,Health and Hygiene,239,," 2,388,906.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDU52,8,Low Fat,0,Frozen Foods,157,," 1,565,630.00 ",OUT010,1998.00,,Tier 3,Grocery Store
NCI42,19,Low Fat,0,Household,207,," 2,069,954.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDZ14,8,Regular,0,Dairy,120,," 1,203,756.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDF11,10,Regular,0,Starchy Foods,241,," 2,406,538.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDQ13,11,Low Fat,0,Canned,86,," 857,908.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDO32,6,Low Fat,0,Fruits and Vegetables,47,," 466,060.00 ",OUT010,1998.00,,Tier 3,Grocery Store
DRJ37,11,Low Fat,0,Soft Drinks,153,," 1,533,024.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDY43,15,Low Fat,0,Fruits and Vegetables,168,," 1,681,474.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCT41,16,Low Fat,0,Health and Hygiene,153,," 1,532,024.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCV17,19,Low Fat,0,Health and Hygiene,133,," 1,325,626.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDM04,,Regular,0,Frozen Foods,53,," 532,666.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
DRB48,17,Regular,0,Soft Drinks,38,," 383,822.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDM24,6,Regular,0,Baking Goods,153,," 1,528,366.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDT37,14,Low Fat,0,Canned,254,," 2,541,014.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCO05,7,Low Fat,0,Health and Hygiene,97,," 973,384.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDL13,14,Regular,0,Breakfast,234,," 2,340,300.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDL15,18,Low Fat,0,Meat,153,," 1,528,682.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDB11,16,Low Fat,0,Starchy Foods,223,," 2,234,404.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDL14,,reg,0,Canned,156,," 1,561,972.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDY10,,Low Fat,0,Snack Foods,115,," 1,145,176.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDJ40,14,Regular,0,Frozen Foods,111,," 1,107,912.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCW18,15,LF,0,Household,237,," 2,372,248.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCY06,15,Low Fat,0,Household,129,," 1,290,968.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRE13,6,Low Fat,0,Soft Drinks,86,," 858,198.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDA26,8,Regular,0,Dairy,217,," 2,172,482.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCE19,9,Low Fat,0,Household,53,," 528,956.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDE33,19,Regular,0,Fruits and Vegetables,80,," 802,644.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRL59,,Low Fat,0,Hard Drinks,53,," 530,298.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDY07,12,Low Fat,0,Fruits and Vegetables,46,," 455,402.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDF57,15,Regular,0,Fruits and Vegetables,171,," 1,709,448.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDM58,17,Regular,0,Snack Foods,110,," 1,101,544.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDP26,,Low Fat,0,Dairy,104,," 1,036,306.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDY32,8,Low Fat,0,Fruits and Vegetables,165,," 1,650,210.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDD51,11,Low Fat,0,Dairy,47,," 472,744.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDU22,12,Low Fat,0,Snack Foods,119,," 1,194,124.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDZ49,11,Regular,0,Canned,222,," 2,220,798.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCI42,19,Low Fat,0,Household,208,," 2,080,954.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDT04,,Low Fat,0,Frozen Foods,38,," 381,822.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCU41,19,Low Fat,0,Health and Hygiene,190,," 1,904,846.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDS56,6,Regular,0,Fruits and Vegetables,263,," 2,631,252.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCN42,20,Low Fat,0,Household,148,," 1,476,418.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDK34,13,Low Fat,0,Snack Foods,238,," 2,383,564.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDB03,18,Regular,0,Dairy,240,," 2,402,538.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
DRJ25,15,Low Fat,0,Soft Drinks,49,," 492,692.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDT25,,Low Fat,0,Canned,124,," 1,237,072.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDN20,19,LF,0,Fruits and Vegetables,168,," 1,683,474.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDP09,20,Low Fat,0,Snack Foods,213,," 2,132,902.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDM20,,Low Fat,0,Fruits and Vegetables,243,," 2,433,144.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCG55,16,Low Fat,0,Household,114,," 1,143,176.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCP14,8,Low Fat,0,Household,104,," 1,044,306.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCH06,12,Low Fat,0,Household,246,," 2,457,460.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDV52,21,Regular,0,Frozen Foods,118,," 1,175,466.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCL07,14,Low Fat,0,Others,41,," 405,480.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRJ11,,Low Fat,0,Hard Drinks,191,," 1,906,872.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
DRO59,12,Low Fat,0,Hard Drinks,75,," 747,012.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDW15,15,Regular,0,Meat,148,," 1,476,734.00 ",OUT010,1998.00,,Tier 3,Grocery Store
NCQ30,8,LF,0,Household,121,," 1,210,414.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCN54,,Low Fat,0,Household,75,," 752,328.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDY01,,Regular,0,Canned,116,," 1,162,834.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDX39,14,Regular,0,Meat,213,," 2,129,586.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDH53,,Regular,0,Frozen Foods,83,," 826,592.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDA57,19,Low Fat,0,Snack Foods,42,," 416,480.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCC07,20,Low Fat,0,Household,107,," 1,067,964.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDU28,19,Regular,0,Frozen Foods,188,," 1,880,214.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDK36,7,Low Fat,0,Baking Goods,49,," 486,034.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDR36,7,Regular,0,Baking Goods,44,," 438,454.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCQ17,10,Low Fat,0,Health and Hygiene,155,," 1,545,630.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDS28,,Regular,0,Frozen Foods,55,," 552,588.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDE08,18,Low Fat,0,Fruits and Vegetables,148,," 1,482,734.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDU22,12,Low Fat,0,Snack Foods,120,," 1,200,124.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDG41,9,Regular,0,Frozen Foods,110,," 1,097,228.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDO31,7,Regular,0,Fruits and Vegetables,78,," 779,960.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDM21,,Low Fat,0,Snack Foods,256,," 2,562,646.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDU40,21,Low Fat,0,Frozen Foods,192,," 1,924,478.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDV36,19,Low Fat,0,Baking Goods,126,," 1,261,020.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDT10,,Regular,0,Snack Foods,59,," 592,562.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDX38,11,Regular,0,Dairy,48,," 478,376.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCU30,,low fat,0,Household,164,," 1,637,210.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCV06,11,Low Fat,0,Household,193,," 1,928,478.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDT16,10,Regular,0,Frozen Foods,262,," 2,618,278.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCP41,,Low Fat,0,Health and Hygiene,108,," 1,082,596.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDZ56,16,Low Fat,0,Fruits and Vegetables,169,," 1,687,474.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDC22,7,Regular,0,Snack Foods,192,," 1,918,820.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDU10,10,Regular,0,Snack Foods,38,," 382,848.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDS46,18,Regular,0,Snack Foods,117,," 1,172,782.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDO08,11,Regular,0,Fruits and Vegetables,166,," 1,660,526.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCV42,6,Low Fat,0,Household,110,," 1,098,228.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDP33,19,Low Fat,0,Snack Foods,254,," 2,539,672.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDJ12,9,Regular,0,Baking Goods,207,," 2,065,296.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDH04,6,Regular,0,Frozen Foods,89,," 890,488.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCU54,9,LF,0,Household,211,," 2,111,270.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDO36,20,Low Fat,0,Baking Goods,181,," 1,805,660.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDT37,,Low Fat,0,Canned,256,," 2,556,014.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDD14,21,Low Fat,0,Canned,186,," 1,861,266.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDA16,7,Low Fat,0,Frozen Foods,220,," 2,203,456.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCS42,,Low Fat,0,Household,92,," 924,146.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDP10,,Low Fat,0,Snack Foods,104,," 1,044,622.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDQ28,14,Regular,0,Frozen Foods,153,," 1,529,656.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDK57,10,Low Fat,0,Snack Foods,120,," 1,197,440.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDK02,13,Low Fat,0,Canned,118,," 1,182,440.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDW47,15,Low Fat,0,Breads,121,," 1,210,414.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCC42,15,Low Fat,0,Health and Hygiene,139,," 1,394,838.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDQ37,21,Low Fat,0,Breakfast,194,," 1,939,478.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDL40,18,Low Fat,0,Frozen Foods,95,," 950,410.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
DRE13,6,Low Fat,0,Soft Drinks,89,," 885,198.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDQ34,,Low Fat,0,Snack Foods,104,," 1,044,622.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCB54,9,Low Fat,0,Health and Hygiene,128,," 1,284,336.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDS48,15,Low Fat,0,Baking Goods,149,," 1,493,708.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDO15,17,Regular,0,Meat,72,," 721,038.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCT30,9,Low Fat,0,Household,46,," 457,718.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDU49,,Regular,0,Canned,85,," 854,540.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDE21,13,Low Fat,0,Fruits and Vegetables,115,," 1,150,492.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDS49,,Low Fat,0,Canned,78,," 784,644.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDT38,,Low Fat,0,Dairy,85,," 853,566.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
FDZ01,9,Regular,0,Canned,102,," 1,020,990.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDC41,16,Low Fat,0,Frozen Foods,76,," 757,670.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRG13,17,LF,0,Soft Drinks,163,," 1,627,526.00 ",OUT010,1998.00,,Tier 3,Grocery Store
NCZ42,11,Low Fat,0,Household,237,," 2,368,248.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
NCM07,9,Low Fat,0,Others,85,," 849,908.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCV17,19,Low Fat,0,Health and Hygiene,131,," 1,311,626.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
DRK39,7,Low Fat,0,Dairy,82,," 823,250.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDS37,8,Low Fat,0,Canned,115,," 1,145,492.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDV12,,Regular,0,Baking Goods,97,," 967,384.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
NCG19,20,Low Fat,0,Household,236,," 2,359,616.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDS51,13,Low Fat,0,Meat,63,," 626,194.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
NCO14,10,Low Fat,0,Household,43,," 432,086.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDC38,16,Low Fat,0,Canned,134,," 1,339,942.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDN15,18,Low Fat,0,Meat,140,," 1,404,180.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCH42,7,Low Fat,0,Household,228,," 2,282,010.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDQ22,17,Low Fat,0,Snack Foods,38,," 377,822.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDC05,13,Regular,0,Frozen Foods,195,," 1,952,768.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDZ31,15,Regular,0,Fruits and Vegetables,192,," 1,919,504.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
DRJ23,18,Low Fat,0,Hard Drinks,190,," 1,901,872.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDC52,11,Regular,0,Dairy,151,," 1,512,708.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
DRD12,7,Low Fat,0,Soft Drinks,90,," 895,146.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDV55,18,Low Fat,0,Fruits and Vegetables,146,," 1,457,444.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDD32,18,Regular,0,Fruits and Vegetables,82,," 816,276.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDR01,5,reg,0,Canned,201,," 2,010,742.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDY08,,Regular,0,Fruits and Vegetables,140,," 1,399,838.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDQ45,10,Regular,0,Snack Foods,185,," 1,849,608.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
DRN11,,Low Fat,0,Hard Drinks,145,," 1,447,444.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCS05,12,Low Fat,0,Health and Hygiene,134,," 1,344,942.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDY32,8,Low Fat,0,Fruits and Vegetables,163,," 1,629,210.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
NCD31,12,Low Fat,0,Household,165,," 1,650,526.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCE06,6,Low Fat,0,Household,162,," 1,616,894.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
NCP14,8,Low Fat,0,Household,103,," 1,028,306.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCF18,,Low Fat,0,Household,191,," 1,913,504.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDF14,8,Low Fat,0,Canned,151,," 1,512,340.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDB22,8,Low Fat,0,Snack Foods,155,," 1,549,998.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
NCH54,14,Low Fat,0,Household,159,," 1,594,920.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDU27,19,Regular,0,Meat,50,," 495,376.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDS58,,Regular,0,Snack Foods,159,," 1,589,578.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCU29,8,Low Fat,0,Health and Hygiene,145,," 1,445,760.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDJ57,7,Regular,0,Seafood,186,," 1,860,582.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDL56,14,Low Fat,0,Fruits and Vegetables,87,," 865,198.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDH60,20,Regular,0,Baking Goods,196,," 1,956,110.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDN24,14,Low Fat,0,Baking Goods,54,," 537,956.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDD02,17,Low Fat,0,Canned,120,," 1,203,124.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDP15,15,Low Fat,0,Meat,258,," 2,582,330.00 ",OUT017,2007.00,,Tier 2,Supermarket Type1
FDB28,,LF,0,Dairy,198,," 1,976,426.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
DRC49,9,Low Fat,0,Soft Drinks,145,," 1,446,128.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCG30,20,Low Fat,0,Household,124,," 1,235,046.00 ",OUT018,2009.00,Medium,Tier 3,Supermarket Type2
FDJ14,10,reg,0,Canned,79,," 793,960.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
FDL52,7,Regular,0,Frozen Foods,37,," 370,506.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
NCG19,,Low Fat,0,Household,234,," 2,341,616.00 ",OUT027,1985.00,Medium,Tier 3,Supermarket Type3
NCN41,17,Low Fat,0,Health and Hygiene,124,," 1,236,730.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDW22,10,Regular,0,Snack Foods,223,," 2,234,114.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDI02,16,Regular,0,Canned,112,," 1,121,202.00 ",OUT013,1987.00,High,Tier 3,Supermarket Type1
FDV51,16,Low Fat,0,Meat,165,," 1,650,842.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDV48,9,Regular,0,Baking Goods,80,," 796,644.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
NCL17,,Low Fat,0,Health and Hygiene,141,," 1,412,812.00 ",OUT019,1985.00,Small,Tier 1,Grocery Store
FDP46,15,LF,0,Snack Foods,89,," 893,830.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDU10,10,Regular,0,Snack Foods,36,," 357,848.00 ",OUT045,2002.00,,Tier 2,Supermarket Type1
FDT37,14,Low Fat,0,Canned,256,," 2,564,014.00 ",OUT010,1998.00,,Tier 3,Grocery Store
FDI27,9,Regular,0,Dairy,47,," 467,744.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDN51,18,Regular,0,Meat,261,," 2,613,936.00 ",OUT046,1997.00,Small,Tier 1,Supermarket Type1
FDW07,18,Regular,0,Fruits and Vegetables,87,," 873,514.00 ",OUT035,2004.00,Small,Tier 2,Supermarket Type1
FDN45,19,Low Fat,0,Snack Foods,224,," 2,237,088.00 ",OUT049,1999.00,Medium,Tier 1,Supermarket Type1
